description,category_id,category_name,skill_name,level,source,group_id
"Tìm người dạy Facebook Ads cho người tay ngang, chưa từng học qua.",4,Kinh doanh,Facebook Ads,Mới bắt đầu,legacy_cleaned,skill:facebook ads
Đang cần người có kinh nghiệm lâu năm về Facebook Ads để review công việc thực tế.,4,Kinh doanh,Facebook Ads,Nâng cao,legacy_cleaned,skill:facebook ads
"Đang loay hoay không biết bắt đầu Facebook Ads từ đâu, mong được hỗ trợ.",4,Kinh doanh,Facebook Ads,Mới bắt đầu,legacy_cleaned,skill:facebook ads
"Đang tìm mentor Facebook Ads, thời gian học có thể thương lượng.",4,Kinh doanh,Facebook Ads,Không xác định,legacy_cleaned,skill:facebook ads
Cần buổi thực hành Google Ads nâng cao hơn một chút so với người mới.,4,Kinh doanh,Google Ads,Trung bình,legacy_cleaned,skill:google ads
Cần chuyên gia Google Ads hướng dẫn làm dự án thực tế.,4,Kinh doanh,Google Ads,Nâng cao,legacy_cleaned,skill:google ads
Cần một buổi học Google Ads dành cho người mới bắt đầu.,4,Kinh doanh,Google Ads,Mới bắt đầu,legacy_cleaned,skill:google ads
Cần người hướng dẫn Google Ads cơ bản cho người chưa có nền tảng.,4,Kinh doanh,Google Ads,Mới bắt đầu,legacy_cleaned,skill:google ads
Cần người ôn lại và củng cố kiến thức Google Ads ở mức trung bình.,4,Kinh doanh,Google Ads,Trung bình,legacy_cleaned,skill:google ads
Cần tìm người hỗ trợ về Google Ads.,4,Kinh doanh,Google Ads,Không xác định,legacy_cleaned,skill:google ads
Cần tư vấn chuyên sâu về Google Ads cho một dự án cụ thể đang làm.,4,Kinh doanh,Google Ads,Nâng cao,legacy_cleaned,skill:google ads
"Muốn học thử Google Ads một buổi xem có hợp không, trình độ mới toanh.",4,Kinh doanh,Google Ads,Mới bắt đầu,legacy_cleaned,skill:google ads
Muốn nâng cao kỹ năng Google Ads lên mức chuyên nghiệp.,4,Kinh doanh,Google Ads,Nâng cao,legacy_cleaned,skill:google ads
"Muốn thực hành thêm Google Ads vì đang ở trình độ trung bình, hay bị vướng.",4,Kinh doanh,Google Ads,Trung bình,legacy_cleaned,skill:google ads
"Muốn trao đổi, thực hành Google Ads cùng người có kinh nghiệm hơn một chút.",4,Kinh doanh,Google Ads,Trung bình,legacy_cleaned,skill:google ads
"Mình biết Google Ads ở mức cơ bản, muốn lên trình độ trung cấp.",4,Kinh doanh,Google Ads,Trung bình,legacy_cleaned,skill:google ads
"Mình chưa biết gì về Google Ads, ai có thể hướng dẫn từng bước không?",4,Kinh doanh,Google Ads,Mới bắt đầu,legacy_cleaned,skill:google ads
Mình cần một người hướng dẫn Google Ads theo lịch linh hoạt.,4,Kinh doanh,Google Ads,Không xác định,legacy_cleaned,skill:google ads
"Mình cần trao đổi trực tiếp về Google Ads, ai có kinh nghiệm inbox giúp mình.",4,Kinh doanh,Google Ads,Không xác định,legacy_cleaned,skill:google ads
"Mình học Google Ads được một thời gian nhưng còn nhiều chỗ chưa chắc, cần người kèm lại.",4,Kinh doanh,Google Ads,Trung bình,legacy_cleaned,skill:google ads
"Mình mất gốc hoàn toàn, muốn tìm người kèm Google Ads từ con số 0.",4,Kinh doanh,Google Ads,Mới bắt đầu,legacy_cleaned,skill:google ads
"Mình đã biết chút ít về Google Ads, muốn học thêm để vững hơn.",4,Kinh doanh,Google Ads,Trung bình,legacy_cleaned,skill:google ads
"Tìm người dạy Google Ads cho người tay ngang, chưa từng học qua.",4,Kinh doanh,Google Ads,Mới bắt đầu,legacy_cleaned,skill:google ads
"Tìm người hỗ trợ Google Ads theo buổi, không cần cam kết dài hạn.",4,Kinh doanh,Google Ads,Không xác định,legacy_cleaned,skill:google ads
Tìm người luyện tập cùng để cải thiện Google Ads ở mức khá.,4,Kinh doanh,Google Ads,Trung bình,legacy_cleaned,skill:google ads
"Đang tìm mentor Google Ads, thời gian học có thể thương lượng.",4,Kinh doanh,Google Ads,Không xác định,legacy_cleaned,skill:google ads
"Ai có thể giúp mình về Gọi vốn khởi nghiệp (Pitching) không, cảm ơn nhiều.",4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Không xác định,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
Bạn nào rành Gọi vốn khởi nghiệp (Pitching) chỉ giúp mình vài buổi nhập môn với.,4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Mới bắt đầu,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
"Có ai rảnh dạy Gọi vốn khởi nghiệp (Pitching) không, mình cần gấp trong tuần này.",4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Không xác định,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
Cần buổi thực hành Gọi vốn khởi nghiệp (Pitching) nâng cao hơn một chút so với người mới.,4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Trung bình,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
Cần lộ trình học Gọi vốn khởi nghiệp (Pitching) cơ bản trong 1-2 tháng.,4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Mới bắt đầu,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
Cần một buổi học Gọi vốn khởi nghiệp (Pitching) dành cho người mới bắt đầu.,4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Mới bắt đầu,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
Cần người review lại các lỗi cơ bản khi làm Gọi vốn khởi nghiệp (Pitching).,4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Trung bình,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
Cần tìm người hỗ trợ về Gọi vốn khởi nghiệp (Pitching).,4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Không xác định,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
Cần tư vấn chuyên sâu về Gọi vốn khởi nghiệp (Pitching) cho một dự án cụ thể đang làm.,4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Nâng cao,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
"Muốn học thử Gọi vốn khởi nghiệp (Pitching) một buổi xem có hợp không, trình độ mới toanh.",4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Mới bắt đầu,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
Muốn nâng cao kỹ năng Gọi vốn khởi nghiệp (Pitching) lên mức chuyên nghiệp.,4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Nâng cao,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
"Muốn thực hành thêm Gọi vốn khởi nghiệp (Pitching) vì đang ở trình độ trung bình, hay bị vướng.",4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Trung bình,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
Muốn được đào tạo chuyên sâu Gọi vốn khởi nghiệp (Pitching) để làm freelance/đi làm chính thức.,4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Nâng cao,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
"Mình biết Gọi vốn khởi nghiệp (Pitching) ở mức cơ bản, muốn lên trình độ trung cấp.",4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Trung bình,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
"Mình chưa biết gì về Gọi vốn khởi nghiệp (Pitching), ai có thể hướng dẫn từng bước không?",4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Mới bắt đầu,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
Mình cần một người hướng dẫn Gọi vốn khởi nghiệp (Pitching) theo lịch linh hoạt.,4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Không xác định,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
"Mình là học sinh mới, muốn được chỉ Gọi vốn khởi nghiệp (Pitching) từ những khái niệm đầu tiên.",4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Mới bắt đầu,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
"Mình mất gốc hoàn toàn, muốn tìm người kèm Gọi vốn khởi nghiệp (Pitching) từ con số 0.",4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Mới bắt đầu,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
"Mình đã biết chút ít về Gọi vốn khởi nghiệp (Pitching), muốn học thêm để vững hơn.",4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Trung bình,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
"Mình đã có nền tảng Gọi vốn khởi nghiệp (Pitching) khá tốt, muốn học chuyên sâu hơn.",4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Nâng cao,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
"Tìm gia sư dạy Gọi vốn khởi nghiệp (Pitching) cấp độ vỡ lòng, học chậm cũng được.",4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Mới bắt đầu,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
Tìm người có thể thử thách và nâng trình Gọi vốn khởi nghiệp (Pitching) của mình lên tầm cao mới.,4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Nâng cao,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
"Tìm người dạy Gọi vốn khởi nghiệp (Pitching) cho người tay ngang, chưa từng học qua.",4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Mới bắt đầu,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
"Tìm người hỗ trợ Gọi vốn khởi nghiệp (Pitching) theo buổi, không cần cam kết dài hạn.",4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Không xác định,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
Đang cần người có kinh nghiệm lâu năm về Gọi vốn khởi nghiệp (Pitching) để review công việc thực tế.,4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Nâng cao,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
"Đã tự học Gọi vốn khởi nghiệp (Pitching) một thời gian, giờ muốn có người chỉnh sửa và nâng cấp.",4,Kinh doanh,Gọi vốn khởi nghiệp (Pitching),Trung bình,legacy_cleaned,skill:gọi vốn khởi nghiệp (pitching)
"Ai có thể giúp mình về Khởi nghiệp (Startup) không, cảm ơn nhiều.",4,Kinh doanh,Khởi nghiệp (Startup),Không xác định,legacy_cleaned,skill:khởi nghiệp (startup)
Bạn nào rành Khởi nghiệp (Startup) chỉ giúp mình vài buổi nhập môn với.,4,Kinh doanh,Khởi nghiệp (Startup),Mới bắt đầu,legacy_cleaned,skill:khởi nghiệp (startup)
"Có ai rảnh dạy Khởi nghiệp (Startup) không, mình cần gấp trong tuần này.",4,Kinh doanh,Khởi nghiệp (Startup),Không xác định,legacy_cleaned,skill:khởi nghiệp (startup)
Cần lộ trình học Khởi nghiệp (Startup) cơ bản trong 1-2 tháng.,4,Kinh doanh,Khởi nghiệp (Startup),Mới bắt đầu,legacy_cleaned,skill:khởi nghiệp (startup)
Cần một buổi học Khởi nghiệp (Startup) dành cho người mới bắt đầu.,4,Kinh doanh,Khởi nghiệp (Startup),Mới bắt đầu,legacy_cleaned,skill:khởi nghiệp (startup)
Cần người ôn lại và củng cố kiến thức Khởi nghiệp (Startup) ở mức trung bình.,4,Kinh doanh,Khởi nghiệp (Startup),Trung bình,legacy_cleaned,skill:khởi nghiệp (startup)
Cần tìm người hỗ trợ về Khởi nghiệp (Startup).,4,Kinh doanh,Khởi nghiệp (Startup),Không xác định,legacy_cleaned,skill:khởi nghiệp (startup)
Cần tư vấn chuyên sâu về Khởi nghiệp (Startup) cho một dự án cụ thể đang làm.,4,Kinh doanh,Khởi nghiệp (Startup),Nâng cao,legacy_cleaned,skill:khởi nghiệp (startup)
"Muốn học thử Khởi nghiệp (Startup) một buổi xem có hợp không, trình độ mới toanh.",4,Kinh doanh,Khởi nghiệp (Startup),Mới bắt đầu,legacy_cleaned,skill:khởi nghiệp (startup)
Muốn tìm người dạy Khởi nghiệp (Startup) 1 kèm 1 online hoặc offline đều được.,4,Kinh doanh,Khởi nghiệp (Startup),Không xác định,legacy_cleaned,skill:khởi nghiệp (startup)
"Mình chưa biết gì về Khởi nghiệp (Startup), ai có thể hướng dẫn từng bước không?",4,Kinh doanh,Khởi nghiệp (Startup),Mới bắt đầu,legacy_cleaned,skill:khởi nghiệp (startup)
Mình cần một người hướng dẫn Khởi nghiệp (Startup) theo lịch linh hoạt.,4,Kinh doanh,Khởi nghiệp (Startup),Không xác định,legacy_cleaned,skill:khởi nghiệp (startup)
"Mình cần trao đổi trực tiếp về Khởi nghiệp (Startup), ai có kinh nghiệm inbox giúp mình.",4,Kinh doanh,Khởi nghiệp (Startup),Không xác định,legacy_cleaned,skill:khởi nghiệp (startup)
"Mình học Khởi nghiệp (Startup) được một thời gian nhưng còn nhiều chỗ chưa chắc, cần người kèm lại.",4,Kinh doanh,Khởi nghiệp (Startup),Trung bình,legacy_cleaned,skill:khởi nghiệp (startup)
"Mình muốn học các kỹ thuật nâng cao trong Khởi nghiệp (Startup), không cần dạy lại cơ bản.",4,Kinh doanh,Khởi nghiệp (Startup),Nâng cao,legacy_cleaned,skill:khởi nghiệp (startup)
"Mình mất gốc hoàn toàn, muốn tìm người kèm Khởi nghiệp (Startup) từ con số 0.",4,Kinh doanh,Khởi nghiệp (Startup),Mới bắt đầu,legacy_cleaned,skill:khởi nghiệp (startup)
"Mình mới tìm hiểu Khởi nghiệp (Startup), cần người kèm cặp cơ bản.",4,Kinh doanh,Khởi nghiệp (Startup),Mới bắt đầu,legacy_cleaned,skill:khởi nghiệp (startup)
"Mình đã biết chút ít về Khởi nghiệp (Startup), muốn học thêm để vững hơn.",4,Kinh doanh,Khởi nghiệp (Startup),Trung bình,legacy_cleaned,skill:khởi nghiệp (startup)
"Tìm người hỗ trợ Khởi nghiệp (Startup) theo buổi, không cần cam kết dài hạn.",4,Kinh doanh,Khởi nghiệp (Startup),Không xác định,legacy_cleaned,skill:khởi nghiệp (startup)
Tìm người luyện tập cùng để cải thiện Khởi nghiệp (Startup) ở mức khá.,4,Kinh doanh,Khởi nghiệp (Startup),Trung bình,legacy_cleaned,skill:khởi nghiệp (startup)
Đang cần người có kinh nghiệm lâu năm về Khởi nghiệp (Startup) để review công việc thực tế.,4,Kinh doanh,Khởi nghiệp (Startup),Nâng cao,legacy_cleaned,skill:khởi nghiệp (startup)
"Đang loay hoay không biết bắt đầu Khởi nghiệp (Startup) từ đâu, mong được hỗ trợ.",4,Kinh doanh,Khởi nghiệp (Startup),Mới bắt đầu,legacy_cleaned,skill:khởi nghiệp (startup)
"Đang tìm mentor Khởi nghiệp (Startup), thời gian học có thể thương lượng.",4,Kinh doanh,Khởi nghiệp (Startup),Không xác định,legacy_cleaned,skill:khởi nghiệp (startup)
"Đã tự học Khởi nghiệp (Startup) một thời gian, giờ muốn có người chỉnh sửa và nâng cấp.",4,Kinh doanh,Khởi nghiệp (Startup),Trung bình,legacy_cleaned,skill:khởi nghiệp (startup)
